"","x1h","x2h","fz","yh","x1","x2","y"
"76",1.99911117010331e-06,1.03629254884592e-07,0.157649972496928,9.77794918434669e-05,1.0255713696967,1.08071181608004,4.61239922474359
"77",-5.09532741231463e-06,-4.4576768358988e-07,0.0623347736303865,-3.02722840095777e-05,-0.284773007051009,-0.812583004290579,-0.596859893884216
"78",1.72576706274149e-06,1.79748151839182e-07,0.13838204235277,0.000135655752593437,-1.22071771225454,1.18562119631183,-0.121752083226413
"79",2.53151431211765e-06,3.64356424933105e-06,0.0257092983569373,-2.79857264812316e-05,0.18130347974915,1.81956427985234,2.38946284350257
"80",1.65016426188845e-06,-7.07654582695609e-07,0.126688784496208,6.00222829525066e-05,-0.138891362439045,0.931288956627657,1.11270277600678
"81",4.73174222166862e-06,-1.33790110811342e-06,0.0974794238552293,2.50585848731633e-05,0.00576418589988693,-0.873967300368826,0.681325120231995
"82",9.1448553347194e-07,1.21050459856035e-06,0.164925363780272,0.000122143963686345,0.38528040112633,-0.41791048884249,1.68062996981198
"83",3.5430504558438e-06,1.61842474980371e-06,0.0914735895105314,6.34802890408363e-06,-0.370660031792409,0.793002333098747,1.40166264018688
"84",2.28846139369515e-06,6.19013813545237e-08,0.0640082135366806,-2.80321590245344e-06,0.644376548518833,1.22809392763679,1.29632227333649
"85",-4.95887573758387e-06,-3.51742456303617e-06,0.115024695148989,0.000182692354965994,-0.220486561818751,1.54465835182953,2.27835823465467
"86",-4.34941843495314e-06,9.7346113476297e-06,0.0395897848353143,-1.9873886613094e-05,0.331781963915697,0.663510540457854,0.501774942269103
"87",6.54969030917694e-06,-8.04470598115935e-06,0.104203519640948,0.000120115051097789,1.09683901314935,-0.896255658697279,1.34943524484708
"88",-3.21541390084315e-06,6.4556289322796e-06,0.0273966869017092,1.19201013166435e-06,0.435181490833803,0.0405336969217086,1.39623150039778
"89",4.85288800922447e-06,1.50653871880378e-07,0.157561116405028,0.000109079341010876,-0.325931585531227,-1.25572008852383,-0.675937150977799
"90",-2.36778366190546e-06,1.9147082220199e-07,0.0430399207623676,-2.04335742600209e-05,1.14880761845109,0.846376649691557,1.2272661130209
"91",2.24653574697964e-05,6.54633954321289e-06,0.00988076726236902,0.000850326613951944,0.993503855962119,-0.853798521753224,9.75190541420129
"92",-1.30708398294119e-06,2.3088806744305e-06,0.138786627072147,1.57054530263438e-05,0.54839695950807,0.674027522119465,0.488115453087033
"93",-1.49715139552705e-06,3.05770737378283e-06,0.146099202277319,5.41015343541858e-05,0.238731735111441,-1.76390100325862,-2.21848270183914
"94",-8.05692116568679e-06,7.68936603172127e-07,0.133763472256891,0.000217063611226292,-0.627906076039371,0.76352342870615,3.01492717705141
"95",3.35340396241428e-06,1.87052793299478e-06,0.165405917247784,0.000108872047705086,1.36065244853001,0.429473532279188,3.10426963499794
"96",3.90548577843376e-06,1.50416403543842e-06,0.161866939038505,0.000111493421667765,-0.600259587147127,0.981445893481738,0.419935750807332
"97",-9.97425949956946e-06,1.2943301031879e-06,0.139210556526857,2.53149663955027e-05,2.18733299301658,0.689688296386538,2.88164526072884
"98",3.86979275079054e-06,-6.69583043987722e-09,0.133697413694789,0.000122054967718532,1.53261062618519,0.633190820154991,2.56257178322659
"99",-3.76259080522055e-05,1.42124894717886e-05,0.0274290910521959,-2.59424008701569e-05,-0.235700359100477,0.833239034633433,1.20211597051115
"100",-4.89922485489366e-07,5.24920157151786e-07,0.140560523398231,0.000172696818549892,-1.02642090030678,-0.250812493515782,1.58485085675619
"101",-1.01319014963154e-05,-4.69466665297081e-06,0.0804315467015888,0.000367979282210624,-0.710406563699301,1.27703693982572,3.97160914561504
"102",2.75387690604933e-06,-2.64908456525942e-06,0.102962432757873,2.26027358493823e-05,0.25688370915653,-1.2171354577701,-0.480312383173051
"103",-3.02636402827673e-06,3.77080591854118e-06,0.0123066345046329,0.000694288905557091,-0.246691878462374,-0.00854734585258384,6.31061259200763
"104",-5.14253822329371e-06,-1.45029102672142e-06,0.154732850194199,0.000144260296796942,-0.347542599397733,1.71897586994454,2.36026378777876
"105",-1.71456732470782e-06,3.54529400336241e-06,0.144794282983382,4.81915134394181e-05,-0.951618567265016,-0.0845251900487711,-1.0871649718394
"106",-1.5735410741466e-06,1.27766613054891e-06,0.0294437419017681,1.65179409414623e-05,-0.0450277248089203,0.287189416850235,0.742746461744136
"107",-5.22173364834918e-06,3.09268867870959e-06,0.0771829421687619,7.6675799475874e-06,-0.784904469457076,-0.482545224155521,0.00223194729925802
"108",4.80617469719274e-06,2.97771260524549e-06,0.131727456509634,1.81897293055508e-05,-1.66794193658814,2.09720451472783,0.692864106551883
"109",-6.00217409192622e-06,2.5889789596973e-06,0.0754691416552155,4.9204398543505e-05,-0.380226520287762,-0.931219840326235,-0.640884747839442
"110",4.6792129414937e-06,-2.63780862172378e-06,0.0899514596578907,-1.7199301795938e-07,0.918996609060766,0.372391350284373,1.46740678227281
"111",-4.70739035610417e-06,-3.5095220000315e-06,0.14754490090843,0.000136252591848864,-0.575346962608392,-2.49964334379581,-1.1591275588922
"112",9.90265256676115e-06,6.08033511112732e-07,0.125047800092803,5.17033411397792e-05,0.607964322225033,-0.173543311927377,2.93042610970105
"113",-1.96901176117695e-05,8.34396641226851e-05,0.00278583988661002,-0.00011979019167968,-1.61788270828916,0.885664307580977,-2.45939279286605
"114",5.0832831761372e-08,-5.97248293324394e-08,0.068213028651604,8.7358683854278e-05,-0.0555619655245394,2.67644559943352,3.57191070402642
"115",-9.50632343323241e-06,-4.05912354559228e-06,0.0662208775724853,0.000267211796575646,0.519407203943462,-0.695942552743794,2.80366304777474
"116",1.74651931668378e-06,4.01301177999949e-07,0.113198064160217,0.000301205875768366,0.301153362166714,0.00323991581816216,2.46889373332225
"117",1.84503747953821e-06,3.51817403303447e-06,0.142590417847519,0.000207592527730071,0.105676194148943,-0.252485454272603,2.15073452363351
"118",-3.37779429180463e-07,-7.36280528005449e-07,0.055488076716601,0.000404824064060282,-0.640706008305376,-1.19434027095168,1.2573311035002
"119",-1.89003535239098e-06,4.58462805542295e-07,0.0456958422231369,-2.58849973422706e-05,-0.849704346033582,-1.43295430792971,-2.57948424432228
"120",-3.15784153749286e-06,-2.18535975805739e-05,0.00671359827600308,-0.000135128710538772,-1.02412879060491,-2.23427690453546,-4.5730454377937
"121",-3.59293208735284e-07,3.61727358238668e-06,0.141509831511536,2.49867424012202e-05,0.117646597100126,-1.1944464069514,-1.78676660752528
"122",-2.25122021070565e-05,8.38624679940437e-06,0.0448945019142448,2.73131696015878e-05,-0.947474614184802,0.45917976719936,-0.728865637014291
"123",-6.1346421065139e-07,-8.51428014529764e-06,0.118026455619631,0.000151028999299099,-0.490557443700668,0.467195938196457,2.32205085800443
"124",-3.21412550058149e-06,-5.84635011722805e-06,0.092820824316634,0.000305963399539623,-0.256092192198247,0.811759949267885,4.59418802160759
"125",-5.90208919656822e-06,-1.41230573176817e-07,0.058799660383392,-3.48169713603129e-05,1.84386200523221,-0.299855677141912,0.207819003831805
"126",2.78742141363622e-06,6.31780318336716e-06,0.0372962119021006,5.72752387283003e-06,-0.651949901695459,1.21592766582567,-0.122000480618379
"127",-3.50030041985784e-06,3.35651423584646e-06,0.144688941901539,2.4288838155656e-05,0.235386572284857,0.786169356468408,0.918020837659511
"128",7.11720953119642e-07,4.84777653079698e-06,0.154640207992069,0.000181644830570059,0.0779608495637108,-0.381029831732718,1.87191756467782
"129",-5.42044687262336e-06,-7.5793184987796e-08,0.152434097999655,5.46237143426869e-05,-0.961856634130129,-0.509668019061559,-0.903922773199562
"130",3.60763587195154e-06,-1.74741677659042e-05,0.0434372432383185,0.000148354796617437,-0.0713080861235987,0.0830733839962158,2.01296019551951
"131",2.80364684793666e-06,-1.42295954728822e-06,0.0723357096892529,-3.74045494444094e-06,1.44455085842335,1.49724791419165,3.19740557354654
"132",8.51515061698039e-06,-6.88634057108403e-07,0.0837455209364029,-1.38140807733607e-06,0.451504053079215,0.220474857858858,0.816803926988942
"133",5.12909299220286e-06,-1.36227326981205e-07,0.137481484211353,0.000118433275488143,0.0412329219929399,0.300003093639639,3.1656308088826
"134",-3.60840318946392e-06,-1.4328654918792e-06,0.0961962108117736,0.000216042323957076,-0.422496832339625,0.808535918707975,1.54152005043804
"135",5.68729746817218e-06,-6.68292010904592e-06,0.0957092249867482,0.000142064731084408,-2.05324722154052,0.583663104960898,-1.17822863326442
"136",-1.78307591989174e-06,2.28876369817727e-06,0.0469323592901891,-4.21862945000347e-05,1.13133721341418,1.50440572524238,1.49335588390168
"137",2.1254112910388e-07,5.45343916860456e-07,0.0257380087034021,-3.90668213886954e-05,-1.46064007092482,1.02497953895444,-2.06524634712864
"138",-1.86430341907293e-06,2.58913714180688e-08,0.0643885590828233,-2.24952025419978e-05,0.739947510877334,-0.251387876979723,-0.909969094057922
"139",2.22611237471801e-06,3.30120050305667e-06,0.166073682951231,0.000125179740158709,1.90910356921748,0.785554461274812,4.22184480246677
"140",-6.09832087239996e-07,2.03636422082032e-06,0.0507494750154234,0.000299243059237478,-1.4438931609718,-0.675212744946334,-0.50393570941609
"141",4.19230550451592e-06,4.74795953554589e-06,0.0924624023338364,7.76518655348341e-06,0.701784335374711,0.461135668584664,1.27190663236409
"142",-6.10099664302189e-06,2.38619184603019e-06,0.14610058943937,2.69210734525155e-05,-0.262197489402468,-2.00591721060106,-1.15690928137955
"143",-2.29296609481925e-06,4.93499606294309e-06,0.156055674292101,0.000185492250096783,-1.57214415914549,1.63542488573322,0.877923800564571
"144",9.08167961631147e-06,1.47914960257226e-06,0.0784242923856327,-2.91985731082372e-07,-1.51466765378175,0.287208948814273,-0.912988516686253
"145",6.89951339075312e-07,7.0638546978616e-06,0.0502131256411556,0.000490544946503666,-1.60153617357459,1.6157504315565,4.49436651970376
"146",3.72734910352666e-06,1.30779790312106e-07,0.115257395757183,7.86263547353411e-06,-0.530906522170303,-1.88305551290009,-0.588689450430982
"147",-1.26145575477855e-05,-3.76184854376458e-05,0.00635482141734811,-6.51025264101442e-05,-1.4617555849959,-0.995685738687087,-3.86898639976153
"148",6.43589451313658e-06,-2.78305248233599e-06,0.114212230418469,3.97781121567082e-05,0.687916772975828,-2.51807688568861,-1.48577158198299
"149",-5.605720939423e-06,6.43308944345437e-06,0.0800677823764433,0.000191223532624428,2.10010894052567,1.17337877855467,5.98584458877158
"150",-6.16045643631495e-06,-6.01683783277993e-06,0.138346800736436,0.000151088415050624,-1.28703047603518,-1.5020455726343,-3.2512781971959
"151",-2.58646763358805e-06,7.07029511934117e-06,0.0335902501389014,4.04053097021922e-05,0.787738847475178,0.704180498305032,2.42692605005444
"152",6.49920493125166e-06,-2.44718233294916e-07,0.103112922495007,1.69268355298587e-05,0.76904224100091,0.123163901528027,0.625523118563694
"153",-3.4003281850544e-06,1.4359636057808e-06,0.159282878517364,0.000154145997950685,0.332202578950118,-0.203659617381548,0.859314584860652
"154",-4.04181193737781e-06,3.27916854484955e-06,0.143888826896205,1.99179080055485e-05,-1.00837660827701,-1.33748605165737,-1.18771602053507
"155",-1.39304929053096e-06,5.90865861404529e-06,0.159759567691035,0.000171544407477108,-0.119452606630659,0.445212584974892,1.00362085366528
"156",-2.42106309884031e-05,1.04129407396017e-05,0.0256405507223574,0.000231519358284868,-0.280395335170247,-1.37345667606301,1.99796203087513
"157",7.15315982985471e-06,3.31209618241804e-06,0.0434056586325461,0.000484587465175486,0.56298953322048,0.0635271732723577,4.98220226025873
"158",4.77080428377553e-06,-6.79030646756431e-07,0.154498752186855,9.46275242053828e-05,-0.372438756103829,-0.0596621134277754,-0.341215086827269
"159",-8.66692787555448e-07,6.41890643199181e-06,0.0521693769444867,0.000478153131642366,0.976973386685621,-1.55775040416802,4.16504353246997
"160",3.59482347095391e-06,2.52637241835424e-06,0.0811068709996818,-2.93784803686257e-06,-0.374580857767014,-0.0576556642957777,-1.95060470106548
"161",4.16052070110472e-06,7.50287449720215e-06,0.0455839980602052,-2.98590316598521e-05,1.05271146557933,0.380836489839559,1.58937027522358
"162",8.34421440836723e-06,-2.1134694943669e-06,0.13114593184759,9.2977720313838e-05,-1.04917700666607,-1.61399945746536,-0.710894838076048
"163",1.14600365668273e-06,-3.72287225090313e-06,0.0648946195306786,0.000430592281448129,-1.26015524475811,-1.04984152805816,1.64112054255628
"164",3.23811620325711e-06,-9.70121320729292e-06,0.0554448309836601,0.000144496075297601,3.2410399349424,-1.04023317023211,3.9792133404801
"165",-5.49057113216177e-07,-3.30487500498545e-06,0.0654805456770637,0.000398261131259648,-0.416857588160432,0.0720085141807355,2.91390109944711
"166",1.32971448404956e-06,3.76031709312038e-06,0.129826511676846,0.000223944600412888,0.298227591540715,-0.381994749954472,1.38070545450406
"167",7.81487307419006e-06,-1.98554148361369e-06,0.146749107385752,0.00010063815146277,0.636569674033849,-0.0848306753796629,1.71089536550694
"168",1.43942563839852e-06,2.55641872999236e-06,0.0525492202442733,-2.00042379635757e-05,-0.483780625708744,0.176278095041293,0.106721537481201
"169",1.27446443183443e-06,4.23577255780763e-06,0.161342437350158,0.000136096109730044,0.516862044313609,1.91149765490999,4.32253024516316
"170",-5.42591824586833e-06,6.58870728853639e-06,0.0886987027665096,0.000317474697464722,0.368964527385086,0.637883573693175,4.80950356123554
"171",-2.19793037470819e-07,3.91002174059777e-07,0.129509205160943,0.000254519266418006,-0.215380507641693,0.541102283450529,1.23188373679416
"172",-8.99980710828122e-06,-7.09295288107275e-06,0.06538043493898,0.000334094108141089,0.0652930335253153,0.795555587727142,5.4355288566925
"173",-1.65446841284551e-06,4.54515260782592e-06,0.0500863429890721,0.000274139554162681,-0.034067253738464,-0.64465655518271,1.70048762886975
"174",1.24813311924508e-05,5.34214119360034e-06,0.0973801268612277,1.36715605290667e-05,2.12845189901618,0.833603697389517,3.91025118508293
"175",-4.99784618737486e-06,7.83105410710402e-06,0.077147088550937,0.000198371570454444,-0.741336096272828,-0.327709971856944,1.69555053187916
"176",-1.43137946871179e-06,-6.3026963853057e-07,0.0910334249215468,0.000105613223264923,-1.09599626707466,1.57307196104239,0.99452070597511
"177",5.59086483490583e-08,-2.39297649034533e-06,0.0450356562566669,-4.31081782734388e-05,0.0377883991710788,-0.122954826511725,-0.314097957425021
"178",7.52964804257693e-06,3.85746308488086e-06,0.127186586299147,4.12207857538053e-05,0.310480749443137,0.21901484764662,1.44992704227365
"179",-6.16682961776331e-06,1.20845483719655e-09,0.105224900511931,0.000161113299597922,0.436523478910183,1.54338784831143,3.89384031632896
"180",-1.50873678976167e-06,5.69740730298287e-06,0.159698584304488,0.000171246989156312,-0.458365332711106,0.663566583616797,1.99323605938018
"181",-1.80835593630051e-06,-7.89898259724055e-07,0.0654389279469862,-2.30546375539357e-05,-1.06332613397119,1.49580505351993,1.33320707536442
"182",-2.81417943352927e-05,1.37738018619584e-05,0.0229366420770269,0.000259451283912452,1.26318517608949,1.70181045147658,6.20390316303535
"183",-1.35655309750051e-05,-1.81055663365349e-06,0.0711138802513824,0.000362567580299153,-0.349650387953555,0.0629847497736456,2.32109087686064
"184",-2.83453318648513e-06,2.12986492926883e-06,0.138704289640837,1.58619482794098e-05,-0.865512862653374,-0.999326054425322,-2.59931589185844
"185",-2.84671639805596e-06,1.50070545026496e-06,0.0857023171528965,6.65152325414333e-05,-0.236279568941097,0.969555381278874,2.33437453847896
"186",1.20050735744512e-05,1.00658750862686e-05,0.0264368044023887,0.000653856839826245,-0.197175894348552,0.563578005146024,6.80970172824177
"187",1.43721458347158e-07,1.13251850170928e-05,0.0432033028764395,0.000507848974401455,1.10992028971364,-0.139396556806933,5.85454603924441
"188",4.40955755794474e-06,-4.04794319039795e-06,0.0457785221785642,0.000341567146343341,0.0847372921971965,0.787870735415775,5.03710445353531
"189",-1.06097438734731e-05,-7.31497355099392e-06,0.013762023933442,0.00080277516824,0.754053785184521,0.301723134424488,8.8638028443495
"190",-1.99044507153828e-05,2.10589539234831e-05,0.00736482827442512,0.000292483777810006,-0.499292017172261,0.834842148501683,3.31527820419451
"191",9.00038026658801e-06,1.04766461634748e-06,0.0720557089684049,-1.04468278575398e-05,0.214445309581601,0.948613812459177,0.178105144388567
"192",-3.57785307673146e-07,-1.12493975717359e-06,0.0888152411462114,4.30288187290389e-06,-0.324685911490835,0.843210827195625,-2.38137573233522
"193",-1.22879096836406e-07,8.96798770672761e-07,0.143428073743425,0.000170563796080112,0.0945835281735714,2.16567068450425,4.38236482215674
"194",6.80867734491142e-06,2.97535080370376e-06,0.0431971816602543,0.000480241236810179,-0.895363357977542,-0.550087189991292,4.94361466784764
"195",-1.57977615801591e-06,-3.02232714305628e-06,0.143405408467007,5.19410299493678e-05,-1.31080153332797,-1.55408002009471,-1.63570465925431
"196",-3.42464922121309e-06,-1.14583671847624e-06,0.0978168877517257,0.00012866257562276,1.99721338474797,-0.316231565452604,3.10285070953789
"197",9.67743917573522e-06,1.98447829350619e-06,0.0820522345674289,3.47370489766021e-06,0.600708823672418,-0.0433881076252781,1.31132724216814
"198",-4.25425512106868e-06,-5.97086843631349e-07,0.157059547412494,0.000143754765660977,-1.25127136162494,1.02699840120524,1.7866092446682
"199",3.24752463990669e-06,-3.12268883920898e-06,0.0790140356895248,-9.18948498633119e-06,-0.611165916680421,0.985001227986834,1.31890640639662
